starttime	seconds	ctime	dtime	ttime	wait
Wed Jan 01 19:44:37 2014	1388605477	0	9	9	9
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:37 2014	1388605477	6	3	9	3
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	5	4	9	4
Wed Jan 01 19:44:37 2014	1388605477	1	8	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:37 2014	1388605477	1	8	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	0	9	9	6
Wed Jan 01 19:44:38 2014	1388605478	3	6	9	5
Wed Jan 01 19:44:38 2014	1388605478	4	5	9	5
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	2
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	6	3	9	3
Wed Jan 01 19:44:39 2014	1388605479	1	8	9	6
Wed Jan 01 19:44:38 2014	1388605478	5	5	9	4
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	8
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	1	8	9	6
Wed Jan 01 19:44:38 2014	1388605478	5	5	9	4
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	8
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	1	8	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:39 2014	1388605479	1	8	9	8
Wed Jan 01 19:44:39 2014	1388605479	1	8	9	6
Wed Jan 01 19:44:39 2014	1388605479	1	8	9	6
Wed Jan 01 19:44:39 2014	1388605479	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	1	8	9	8
Wed Jan 01 19:44:38 2014	1388605478	0	9	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	5	5	9	4
Wed Jan 01 19:44:37 2014	1388605477	0	9	9	9
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	0	9	9	6
Wed Jan 01 19:44:37 2014	1388605477	6	3	9	2
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	1	8	9	8
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	6	3	9	2
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	5	4	9	4
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	5
Wed Jan 01 19:44:39 2014	1388605479	3	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	1	8	9	6
Wed Jan 01 19:44:38 2014	1388605478	1	9	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	5
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	5	4	9	4
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	7
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	5
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	3	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	5
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	5
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	6	3	9	2
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	7
Wed Jan 01 19:44:37 2014	1388605477	1	8	9	8
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:37 2014	1388605477	6	3	9	3
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	5
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	3	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	5	5	9	4
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	8
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	3	6	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	7
Wed Jan 01 19:44:37 2014	1388605477	5	5	9	4
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	3	6	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	3	6	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	6	4	9	3
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:37 2014	1388605477	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:37 2014	1388605477	3	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	6	3	9	2
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	3	6	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	5
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	3	6	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	7
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	7
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	8
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	6
Wed Jan 01 19:44:38 2014	1388605478	3	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	5
Wed Jan 01 19:44:37 2014	1388605477	7	3	9	2
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	6
Wed Jan 01 19:44:39 2014	1388605479	1	8	9	8
Wed Jan 01 19:44:38 2014	1388605478	6	4	9	3
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	5
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	3	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:37 2014	1388605477	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	5
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	5	4	9	4
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	2
Wed Jan 01 19:44:39 2014	1388605479	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	6	3	9	3
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	0	9	9	9
Wed Jan 01 19:44:38 2014	1388605478	4	5	9	3
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	6
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:37 2014	1388605477	6	3	9	3
Wed Jan 01 19:44:39 2014	1388605479	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:37 2014	1388605477	6	3	9	3
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	7
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	5
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	8	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	5
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:37 2014	1388605477	1	8	9	8
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	6
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	8	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	6
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	8
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:37 2014	1388605477	5	5	9	4
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	8
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	6	4	9	4
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	6
Wed Jan 01 19:44:37 2014	1388605477	7	2	9	2
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:37 2014	1388605477	6	3	9	3
Wed Jan 01 19:44:39 2014	1388605479	6	3	9	2
Wed Jan 01 19:44:38 2014	1388605478	3	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	7	3	9	2
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:37 2014	1388605477	4	6	9	5
Wed Jan 01 19:44:38 2014	1388605478	5	4	9	3
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	7
Wed Jan 01 19:44:37 2014	1388605477	7	3	9	2
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	6	4	9	3
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	5
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	5	4	9	3
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	5
Wed Jan 01 19:44:37 2014	1388605477	7	3	9	2
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	2
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:37 2014	1388605477	1	8	9	8
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	5
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	6
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	6
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	6
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	7
Wed Jan 01 19:44:37 2014	1388605477	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:39 2014	1388605479	6	4	9	3
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	6
Wed Jan 01 19:44:37 2014	1388605477	6	3	9	3
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	5
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:37 2014	1388605477	6	3	9	3
Wed Jan 01 19:44:39 2014	1388605479	3	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	6
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:39 2014	1388605479	2	8	9	6
Wed Jan 01 19:44:38 2014	1388605478	5	4	9	1
Wed Jan 01 19:44:39 2014	1388605479	2	8	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	6	4	9	3
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:39 2014	1388605479	2	8	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:37 2014	1388605477	7	3	9	2
Wed Jan 01 19:44:37 2014	1388605477	4	6	9	5
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	6	3	9	3
Wed Jan 01 19:44:39 2014	1388605479	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	3	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	5
Wed Jan 01 19:44:37 2014	1388605477	2	8	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	6	3	9	3
Wed Jan 01 19:44:37 2014	1388605477	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:37 2014	1388605477	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	8	9	6
Wed Jan 01 19:44:37 2014	1388605477	2	8	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	8	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	3	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	6
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	6
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	6	4	9	3
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	5	4	9	4
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	5
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	3	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	6
Wed Jan 01 19:44:39 2014	1388605479	6	3	9	3
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	5
Wed Jan 01 19:44:39 2014	1388605479	2	7	9	7
Wed Jan 01 19:44:39 2014	1388605479	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	3	7	9	6
Wed Jan 01 19:44:38 2014	1388605478	1	8	9	7
Wed Jan 01 19:44:38 2014	1388605478	2	7	9	6
